Subject,Condition,Item,Word,option.1,option2,side,correct,RT,fulltext,withredo
38,BothTheStill,13,7,very,jety,0,1,830,The electrician that the plumber said was very incompetent will still botch a job for a client.,830
38,BothTheStill,13,8,incompetent,incarbeters,1,1,1123,The electrician that the plumber said was very incompetent will still botch a job for a client.,1123
38,BothTheStill,13,9,will,wirs,1,1,648,The electrician that the plumber said was very incompetent will still botch a job for a client.,648
38,BothTheStill,13,10,still,stist,1,1,1109,The electrician that the plumber said was very incompetent will still botch a job for a client.,1109
38,BothTheStill,13,11,botch,botes,0,1,989,The electrician that the plumber said was very incompetent will still botch a job for a client.,989
38,BothTheStill,13,12,a,e,0,1,603,The electrician that the plumber said was very incompetent will still botch a job for a client.,603
38,BothTheStill,13,13,job,jok,0,1,1467,The electrician that the plumber said was very incompetent will still botch a job for a client.,1467
38,BothTheStill,13,14,for,ror,1,1,713,The electrician that the plumber said was very incompetent will still botch a job for a client.,713
38,BothTheStill,13,15,a,e,0,1,744,The electrician that the plumber said was very incompetent will still botch a job for a client.,744
38,BothTheStill,13,16,client.,spieds.,0,1,670,The electrician that the plumber said was very incompetent will still botch a job for a client.,670
38,MatrixNoEver,20,0,No,Nu,0,1,523,No client that the banker identified by his accent will ever repay a loan in record time.,523
38,MatrixNoEver,20,1,client,spiete,1,1,692,No client that the banker identified by his accent will ever repay a loan in record time.,692
38,MatrixNoEver,20,2,that,thut,1,1,706,No client that the banker identified by his accent will ever repay a loan in record time.,706
38,MatrixNoEver,20,3,the,whe,0,1,651,No client that the banker identified by his accent will ever repay a loan in record time.,651
38,MatrixNoEver,20,4,banker,calder,0,1,544,No client that the banker identified by his accent will ever repay a loan in record time.,544
38,MatrixNoEver,20,5,identified,ipontivaed,0,1,804,No client that the banker identified by his accent will ever repay a loan in record time.,804
38,MatrixNoEver,20,6,by,ly,1,1,784,No client that the banker identified by his accent will ever repay a loan in record time.,784
38,MatrixNoEver,20,7,his,hir,1,1,813,No client that the banker identified by his accent will ever repay a loan in record time.,813
38,MatrixNoEver,20,8,accent,augent,0,1,935,No client that the banker identified by his accent will ever repay a loan in record time.,935
38,MatrixNoEver,20,9,will,wips,0,1,731,No client that the banker identified by his accent will ever repay a loan in record time.,731
38,MatrixNoEver,20,10,ever,ider,0,1,741,No client that the banker identified by his accent will ever repay a loan in record time.,741
38,MatrixNoEver,20,11,repay,revey,1,1,659,No client that the banker identified by his accent will ever repay a loan in record time.,659
38,MatrixNoEver,20,12,a,e,1,0,524,No client that the banker identified by his accent will ever repay a loan in record time.,
38,MatrixNoEver,20,13,loan,leen,0,0,NA,No client that the banker identified by his accent will ever repay a loan in record time.,
38,MatrixNoEver,20,14,in,ir,0,0,NA,No client that the banker identified by his accent will ever repay a loan in record time.,
38,MatrixNoEver,20,15,record,regods,1,0,NA,No client that the banker identified by his accent will ever repay a loan in record time.,
38,MatrixNoEver,20,16,time.,tiss.,0,0,NA,No client that the banker identified by his accent will ever repay a loan in record time.,
38,MatrixTheEver,33,0,The,Que,0,1,611,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,611
38,MatrixTheEver,33,1,clown,clorn,0,1,790,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,790
38,MatrixTheEver,33,2,that,snat,0,1,679,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,679
38,MatrixTheEver,33,3,no,ny,0,1,699,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,699
38,MatrixTheEver,33,4,ringmaster,rucktaster,1,1,890,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,890
38,MatrixTheEver,33,5,suspected,sutlented,1,1,1135,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,1135
38,MatrixTheEver,33,6,of,oc,0,1,720,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,720
38,MatrixTheEver,33,7,criminal,clomital,0,1,1019,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,1019
38,MatrixTheEver,33,8,activity,aupexity,1,1,932,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,932
38,MatrixTheEver,33,9,will,wibs,0,1,679,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,679
38,MatrixTheEver,33,10,ever,uler,0,1,1251,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,1251
38,MatrixTheEver,33,11,receive,reseave,0,1,869,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,869
38,MatrixTheEver,33,12,the,whe,1,1,592,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,592
38,MatrixTheEver,33,13,combination,didrination,1,1,1009,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,1009
38,MatrixTheEver,33,14,to,tu,0,1,654,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,654
38,MatrixTheEver,33,15,a,e,0,1,551,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,551
38,MatrixTheEver,33,16,safe.,salm.,1,1,782,The clown that no ringmaster suspected of criminal activity will ever receive the combination to a safe.,782
38,MatrixNoStill,29,0,No,Na,0,1,619,No programmer that the technician predicted would slip up will still write a script to automate tasks.,619
38,MatrixNoStill,29,1,programmer,proqueymer,0,1,700,No programmer that the technician predicted would slip up will still write a script to automate tasks.,700
38,MatrixNoStill,29,2,that,quat,0,1,567,No programmer that the technician predicted would slip up will still write a script to automate tasks.,567
38,MatrixNoStill,29,3,the,thi,1,1,828,No programmer that the technician predicted would slip up will still write a script to automate tasks.,828
38,MatrixNoStill,29,4,technician,tassmician,0,1,741,No programmer that the technician predicted would slip up will still write a script to automate tasks.,741
38,MatrixNoStill,29,5,predicted,preseshed,0,1,905,No programmer that the technician predicted would slip up will still write a script to automate tasks.,905
38,MatrixNoStill,29,6,would,wourn,1,1,761,No programmer that the technician predicted would slip up will still write a script to automate tasks.,761
38,MatrixNoStill,29,7,slip,spip,0,1,781,No programmer that the technician predicted would slip up will still write a script to automate tasks.,781
38,MatrixNoStill,29,8,up,ep,1,1,776,No programmer that the technician predicted would slip up will still write a script to automate tasks.,776
38,MatrixNoStill,29,9,will,wist,1,1,551,No programmer that the technician predicted would slip up will still write a script to automate tasks.,551
38,MatrixNoStill,29,10,still,stull,1,1,791,No programmer that the technician predicted would slip up will still write a script to automate tasks.,791
38,MatrixNoStill,29,11,write,wrike,0,1,818,No programmer that the technician predicted would slip up will still write a script to automate tasks.,818
38,MatrixNoStill,29,12,a,e,0,1,706,No programmer that the technician predicted would slip up will still write a script to automate tasks.,706
38,MatrixNoStill,29,13,script,scrict,1,1,877,No programmer that the technician predicted would slip up will still write a script to automate tasks.,877
38,MatrixNoStill,29,14,to,ro,0,1,629,No programmer that the technician predicted would slip up will still write a script to automate tasks.,629
38,MatrixNoStill,29,15,automate,ahrogate,0,1,835,No programmer that the technician predicted would slip up will still write a script to automate tasks.,835
38,MatrixNoStill,29,16,tasks.,tarch.,1,1,987,No programmer that the technician predicted would slip up will still write a script to automate tasks.,987
38,MatrixNoEver,2,0,No,Ny,0,1,542,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,542
38,MatrixNoEver,2,1,congressman,conblishman,0,1,906,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,906
38,MatrixNoEver,2,2,that,thit,0,1,835,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,835
38,MatrixNoEver,2,3,the,que,0,1,1322,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,1322
38,MatrixNoEver,2,4,voter,joder,0,1,2234,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,2234
38,MatrixNoEver,2,5,remembered,recombened,0,1,1137,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,1137
38,MatrixNoEver,2,6,from,scom,0,1,753,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,753
38,MatrixNoEver,2,7,a,e,0,1,581,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,581
38,MatrixNoEver,2,8,commercial,combergiel,1,1,867,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,867
38,MatrixNoEver,2,9,will,wims,1,1,595,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,595
38,MatrixNoEver,2,10,ever,uder,1,1,647,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,647
38,MatrixNoEver,2,11,support,suppacs,1,1,862,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,862
38,MatrixNoEver,2,12,an,ab,0,1,606,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,606
38,MatrixNoEver,2,13,increase,inqueuse,1,1,958,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,958
38,MatrixNoEver,2,14,in,im,0,0,561,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,
38,MatrixNoEver,2,15,the,que,1,0,NA,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,
38,MatrixNoEver,2,16,budget.,belget.,0,0,NA,No congressman that the voter remembered from a commercial will ever support an increase in the budget.,
38,MatrixTheEver,3,0,The,Tha,0,1,610,The musician that no artist recalled from the radio will ever win an award for a song.,610
38,MatrixTheEver,3,1,musician,pusicead,1,1,655,The musician that no artist recalled from the radio will ever win an award for a song.,655
38,MatrixTheEver,3,2,that,grat,0,1,627,The musician that no artist recalled from the radio will ever win an award for a song.,627
